0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
194.33694458007812,219.125244140625,209.9769287109375,199.4249267578125,223.4654541015625,211.60345458984375,206.85653686523438,205.4222412109375,209.18801879882812,204.60354614257812,214.19805908203125,211.20298767089844,212.29788208007812,216.54986572265625,201.06231689453125,209.67225646972656,214.00558471679688,212.95257568359375,205.8763427734375,208.2957000732422,209.38272094726562,199.72247314453125,208.37940979003906,202.26284790039062,206.519775390625,208.0429229736328,208.7651824951172,205.0856170654297,202.0260009765625,200.04620361328125,207.55166625976562,203.88418579101562,196.036376953125,192.35189819335938,202.78126525878906,199.52024841308594,195.54232788085938,200.36460876464844,194.51943969726562,203.91616821289062
94.23905944824219,88.3805923461914,90.83834075927734,93.25186157226562,87.10591125488281,90.42505645751953,91.60116577148438,91.93827056884766,91.03494262695312,92.1268081665039,89.74422454833984,90.52779388427734,90.24541473388672,89.10469055175781,92.908935546875,90.91456604003906,89.79561614990234,90.0743179321289,91.83248138427734,91.2542953491211,90.98666381835938,93.19043731689453,91.2338638305664,92.64991760253906,91.68109893798828,91.31584930419922,91.13929748535156,92.0161361694336,92.70150756835938,93.12316131591797,91.43468475341797,92.29009246826172,93.92276763916016,94.59099578857422,92.53610229492188,93.23223114013672,94.01612854003906,93.05652618408203,94.20575714111328,92.28287506103516
8.37049388885498,1.5230082273483276,3.8017139434814453,6.789777755737305,0.540693998336792,3.3756392002105713,4.644789218902588,5.0436835289001465,4.011668682098389,5.274593830108643,2.7148144245147705,3.4796974658966064,3.1965062618255615,2.1356942653656006,6.300495147705078,3.8825435638427734,2.7630374431610107,3.0291459560394287,4.9166083335876465,4.251748085021973,3.95965838432312,6.700160503387451,4.2291083335876465,5.947764873504639,4.737800598144531,4.320259094238281,4.125082015991211,5.138342380523682,6.016951084136963,6.60301399230957,4.454042911529541,5.479430198669434,7.832359790802002,9.011970520019531,5.797008514404297,6.761033535003662,7.987753868103027,6.507829666137695,8.312216758728027,5.4702887535095215
1.039351463317871,1.6226863861083984,1.3566968441009521,1.1158154010772705,1.7589119672775269,1.4010823965072632,1.2761911153793335,1.241511583328247,1.3357361555099487,1.2224429845809937,1.474806547164917,1.3900138139724731,1.4204806089401245,1.5442736148834229,1.1467193365097046,1.3485556840896606,1.4692251682281494,1.4389994144439697,1.2523202896118164,1.3125091791152954,1.3408714532852173,1.1212226152420044,1.3146636486053467,1.1710915565490723,1.2679078578948975,1.3060246706008911,1.3246654272079468,1.2336053848266602,1.1661733388900757,1.1272106170654297,1.2935513257980347,1.20614755153656,1.0613417625427246,1.0186606645584106,1.1820417642593384,1.117539882659912,1.0545620918273926,1.133208990097046,1.041530728340149,1.2068649530410767
0.5303921699523926,0.9664853811264038,0.8004651665687561,0.6150979995727539,1.045241117477417,0.8298027515411377,0.744618833065033,0.7191926836967468,0.7862865924835205,0.7047602534294128,0.876833438873291,0.8225672841072083,0.8423681259155273,0.9196028709411621,0.6431155204772949,0.7949835062026978,0.8733367323875427,0.8542280197143555,0.7272233963012695,0.7702929377555847,0.7897832989692688,0.6201649904251099,0.7717920541763306,0.6638613343238831,0.7386335134506226,0.7657731771469116,0.778701901435852,0.7132512331008911,0.6597541570663452,0.6256899237632751,0.7570018172264099,0.6921314001083374,0.5582602024078369,0.4984250068664551,0.6728700399398804,0.6167204976081848,0.5501120686531067,0.6311365365982056,0.533362865447998,0.6926901936531067
0.36303356289863586,0.6377071142196655,0.5339100956916809,0.41690611839294434,0.6866746544837952,0.5523154735565186,0.4987897276878357,0.4827626347541809,0.5250033736228943,0.4736558496952057,0.5817602872848511,0.5477796196937561,0.560189962387085,0.6084828972816467,0.4346689283847809,0.5304679274559021,0.5795749425888062,0.5676203370094299,0.4878288507461548,0.5149510502815247,0.527199387550354,0.4201209843158722,0.5158926248550415,0.44780609011650085,0.49501776695251465,0.5121064186096191,0.520237147808075,0.47901445627212524,0.44520750641822815,0.42362576723098755,0.5065863728523254,0.4656813144683838,0.3807830214500427,0.3426542580127716,0.45350584387779236,0.4179348647594452,0.37559768557548523,0.4270782768726349,0.36492815613746643,0.466035395860672
0.260686457157135,0.44954150915145874,0.37846916913986206,0.29795464873313904,0.48298180103302,0.391094833612442,0.35435476899147034,0.3433362543582916,0.372356653213501,0.33707118034362793,0.4112693667411804,0.387983500957489,0.39649105072021484,0.4295583963394165,0.3102119266986847,0.37610918283462524,0.40977174043655396,0.4015809893608093,0.346819132566452,0.36545518040657043,0.3738633692264557,0.30017417669296265,0.3661031424999237,0.3192680776119232,0.351764440536499,0.3635042607784271,0.36908531188964844,0.34075748920440674,0.3174786865711212,0.30259227752685547,0.3597124516963959,0.3315809667110443,0.27298131585121155,0.24654757976531982,0.32319575548171997,0.29866501688957214,0.2693900167942047,0.3049757182598114,0.26199817657470703,0.3318241834640503
0.19526734948158264,0.3330894708633423,0.28133657574653625,0.2225542813539505,0.357406347990036,0.2905372381210327,0.26374977827072144,0.25571009516716003,0.27688148617744446,0.25113600492477417,0.3052317798137665,0.28826871514320374,0.294467955827713,0.3185462951660156,0.23151730000972748,0.27961382269859314,0.3041433095932007,0.2981766164302826,0.25825074315071106,0.2718484699726105,0.27797845005989075,0.22417482733726501,0.2723175585269928,0.23813466727733612,0.2618597447872162,0.27042269706726074,0.27449360489845276,0.25382760167121887,0.23682650923728943,0.22594407200813293,0.26765841245651245,0.24712783098220825,0.20427455008029938,0.18489797413349152,0.24100185930728912,0.22307272255420685,0.20164425671100616,0.22768688201904297,0.19622892141342163,0.24730542302131653
0.15132761001586914,0.25635942816734314,0.21697336435317993,0.17216235399246216,0.27485349774360657,0.223978653550148,0.20357577502727509,0.1974494904279709,0.2135775238275528,0.1939631849527359,0.2351662963628769,0.22225384414196014,0.2269742339849472,0.24529823660850525,0.17900259792804718,0.2156602293252945,0.234335795044899,0.22979331016540527,0.19938866794109344,0.20974722504615784,0.21441611647605896,0.1734025478363037,0.21010544896125793,0.184050515294075,0.2021346092224121,0.20866060256958008,0.21176312863826752,0.1960146129131317,0.18305112421512604,0.17475132644176483,0.2065563201904297,0.19090771675109863,0.15821096301078796,0.1434047818183899,0.18623864650726318,0.17255985736846924,0.15620097517967224,0.17608289420604706,0.1520630419254303,0.19104304909706116
0.12054142355918884,0.20325134694576263,0.17226335406303406,0.13697052001953125,0.21779537200927734,0.17777812480926514,0.1617162823677063,0.156891867518425,0.16959425806999207,0.15414679050445557,0.18657882511615753,0.17641912400722504,0.18013182282447815,0.19455194473266602,0.14235787093639374,0.17123182117938995,0.18592704832553864,0.18235403299331665,0.1584177166223526,0.16657310724258423,0.1702510267496109,0.13794663548469543,0.16685783863067627,0.14633703231811523,0.1605839729309082,0.16572067141532898,0.1681610494852066,0.15576177835464478,0.14555224776268005,0.1390099674463272,0.1640615165233612,0.15173761546611786,0.12596820294857025,0.1142892837524414,0.14805933833122253,0.13728182017803192,0.1243867501616478,0.14005979895591736,0.12112031131982803,0.15184640884399414
0.09819185733795166,0.16501881182193756,0.13999620079994202,0.111477792263031,0.17675729095935822,0.1444491147994995,0.13147671520709991,0.12757883965969086,0.13783656060695648,0.12535938620567322,0.15155871212482452,0.14335212111473083,0.1463514119386673,0.15799522399902344,0.11583470553159714,0.1391613632440567,0.1510315090417862,0.14814625680446625,0.1288093477487564,0.1353994756937027,0.1383703351020813,0.11226682364940643,0.13562804460525513,0.11904772371053696,0.130559042096138,0.13470813632011414,0.13668178021907806,0.12666472792625427,0.11841344833374023,0.11312645673751831,0.133369579911232,0.12341322004795074,0.1025804728269577,0.09313438087701797,0.1204427108168602,0.11173155903816223,0.10129975527524948,0.11397306621074677,0.0986604318022728,0.12350134551525116
0.08147943764925003,0.13660338521003723,0.1159725934267044,0.09244457632303238,0.14627885818481445,0.11964273452758789,0.10894452780485153,0.10572781413793564,0.11419149488210678,0.10389839857816696,0.125505730509758,0.11873916536569595,0.12121190875768661,0.1308109164237976,0.09604063630104065,0.11528323590755463,0.12507107853889465,0.12269171327352524,0.10674601793289185,0.11217987537384033,0.11462971568107605,0.09309662133455276,0.11236997693777084,0.09869278967380524,0.10818948596715927,0.11161219328641891,0.1132386177778244,0.10497646778821945,0.09816840291023254,0.0938059613108635,0.1105068251490593,0.10229497402906418,0.08510416001081467,0.07730386406183243,0.09984320402145386,0.09265323728322983,0.0840458869934082,0.09450440853834152,0.0818675085902214,0.10236573219299316
